,PT,leading_time,wave_id,crest_depth,trough_depth_a,trough_depth_b,wave_height,wave_period,wave_steepness,wave_skewness,wave_kurtosis,ursell_number,mean_water_depth_gamma,trough_depth_gamma,crest_depth_gamma,wavenumber,angular_frequency,wavelenght,a,b,va,b0,mean_water_depth,Hrms,Hm0,Tm01,Tm02,broken,FID,location
25,HP7,20161220:1045,25,1.5099,1.0573,0.9081,0.4526,12,0.0099,1.0461,0.4565,805.0067,0.4013,0.4281,0.2998,0.137,0.5236,45.8511,0.2667,0.7333,0.1258,2.6507,1.14,0.51,0.7,7.1,4.5,1,10,Moreton_Island
26,HP7,20161220:1045,26,1.3868,0.9067,0.8806,0.4801,9.4,0.014,0.2378,-0.7124,757.7196,0.4253,0.5295,0.3462,0.1832,0.6684,34.3001,0.234,0.766,0.1475,2.3563,1.14,0.51,0.7,7.1,4.5,1,10,Moreton_Island
27,HP7,20161220:1045,27,1.4066,0.8791,0.9046,0.5275,6,0.0243,0.0648,-0.9626,365.5567,0.4674,0.6,0.375,0.2896,1.0472,21.6988,0.2667,0.7333,0.2344,1.5201,1.14,0.51,0.7,7.1,4.5,1,10,Moreton_Island
28,HP7,20161220:1045,28,1.5665,0.9004,0.8728,0.6661,13.9,0.0123,1.0949,0.5618,2678.8867,0.619,0.7398,0.4252,0.116,0.452,54.1842,0.2446,0.7554,0.1127,2.8453,1.14,0.51,0.7,7.1,4.5,1,10,Moreton_Island
29,HP7,20161220:1045,29,1.454,0.8721,0.9449,0.5819,9.9,0.0157,1.2107,0.2544,1201.6788,0.5438,0.6672,0.4002,0.1698,0.6347,37.0111,0.1515,0.8485,0.1469,1.9767,1.14,0.51,0.7,7.1,4.5,1,10,Moreton_Island
30,HP7,20161220:1045,30,1.3246,0.9428,1.0206,0.3818,6.5,0.0166,-0.1622,-0.9608,239.6024,0.3346,0.405,0.2882,0.274,0.9666,22.9334,0.6615,0.3385,0.2038,1.3036,1.14,0.51,0.7,7.1,4.5,0,10,Moreton_Island
31,HP7,20161220:1045,31,1.5764,1.0184,0.9414,0.558,14.1,0.0101,0.7963,-0.3695,1606.3954,0.4803,0.5479,0.354,0.1139,0.4456,55.1438,0.3901,0.6099,0.1118,3.1257,1.14,0.51,0.7,7.1,4.5,1,10,Moreton_Island
32,HP7,20161220:1045,32,1.3564,0.9407,0.9209,0.4157,8.1,0.0143,-0.1494,-1.1256,423.7791,0.3668,0.4419,0.3065,0.2157,0.7757,29.1318,0.2099,0.7901,0.1675,1.741,1.14,0.51,0.7,7.1,4.5,1,10,Moreton_Island
33,HP7,20161220:1045,33,1.4512,0.9166,0.959,0.5346,7.4,0.0195,0.4058,-0.5995,521.8838,0.4687,0.5832,0.3684,0.2292,0.8491,27.4191,0.473,0.527,0.1961,1.6772,1.14,0.51,0.7,7.1,4.5,1,10,Moreton_Island
34,HP7,20161220:1045,34,1.4293,0.9576,1.0397,0.4717,8.5,0.015,1.7779,3.2369,529.6118,0.434,0.4926,0.33,0.2001,0.7392,31.4002,0.4824,0.5176,0.1682,1.1073,1.14,0.51,0.7,7.1,4.5,1,10,Moreton_Island
0,HP8,20161220:1045,0,1.7504,1.0757,1.1247,0.6747,9.5,0.0174,0.2463,-0.7132,817.9794,0.4836,0.6272,0.3855,0.1617,0.6614,38.8471,0.4632,0.5368,0.1843,3.063,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
1,HP8,20161220:1045,1,1.3339,1.1154,1.0977,0.2185,5.5,0.0113,0.1791,-1.3872,58.6635,0.1809,0.1959,0.1638,0.3255,1.1424,19.3023,0.4545,0.5455,0.2425,0.6151,1.25,0.49,0.68,7.3,4.5,0,10,Moreton_Island
2,HP8,20161220:1045,2,1.5156,1.0963,1.1481,0.4193,2.7,0.0468,0.204,-1.331,25.5154,0.3243,0.3825,0.2767,0.7017,2.3271,8.9544,0.4444,0.5556,0.5613,0.5479,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
3,HP8,20161220:1045,3,1.866,1.1452,0.8522,0.7208,12.6,0.0135,1.3178,1.6409,1372.3146,0.6142,0.6294,0.3863,0.1175,0.4987,53.4745,0.0873,0.9127,0.1481,4.0677,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
4,HP8,20161220:1045,4,1.2701,0.8473,1.0913,0.4228,3.2,0.0409,-0.6209,-1.0277,74.4473,0.3854,0.499,0.3329,0.6071,1.9635,10.3495,0.4688,0.5312,0.3969,0.8121,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
5,HP8,20161220:1045,5,1.4311,1.0878,1.0658,0.3433,5.3,0.0179,1.0023,-0.3872,98.0536,0.2902,0.3156,0.2399,0.3277,1.1855,19.1745,0.1887,0.8113,0.27,0.6318,1.25,0.49,0.68,7.3,4.5,0,10,Moreton_Island
6,HP8,20161220:1045,6,1.6645,1.0594,0.9189,0.6051,13.6,0.0111,0.4046,-0.4199,1517.9486,0.4831,0.5712,0.3635,0.115,0.462,54.6148,0.3015,0.6985,0.1224,4.5625,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
7,HP8,20161220:1045,7,1.7419,0.9125,0.8664,0.8294,12.9,0.0157,0.8467,-0.4036,3059.5104,0.7252,0.9089,0.4761,0.1187,0.4871,52.9419,0.2636,0.7364,0.135,3.6015,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
8,HP8,20161220:1045,8,1.2481,0.8636,1.1765,0.3845,7.9,0.0141,-1.0309,-0.7341,443.8371,0.3371,0.4452,0.3081,0.2304,0.7953,27.2671,0.557,0.443,0.158,2.2012,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
9,HP8,20161220:1045,9,1.5042,1.1757,1.3716,0.3285,5.8,0.0152,-0.1663,-1.5968,94.3614,0.2462,0.2794,0.2184,0.2908,1.0833,21.6062,0.5172,0.4828,0.2593,0.9244,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
10,HP8,20161220:1045,10,1.5368,1.3659,1.1906,0.1709,5.8,0.0078,0.2559,-1.3804,31.942,0.1267,0.1251,0.1112,0.2879,1.0833,21.8244,0.2759,0.7241,0.265,0.9238,1.25,0.49,0.68,7.3,4.5,0,10,Moreton_Island
11,HP8,20161220:1045,11,1.6326,1.1871,0.9267,0.4455,10.7,0.0105,0.2944,-0.7519,478.8375,0.3534,0.3753,0.2729,0.1482,0.5872,42.4039,0.1869,0.8131,0.1526,3.5924,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
12,HP8,20161220:1045,12,1.3914,0.926,1.0303,0.4654,9.6,0.0133,0.3749,-0.937,722.1816,0.3979,0.5026,0.3345,0.179,0.6545,35.1021,0.1458,0.8542,0.1449,2.3569,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
13,HP8,20161220:1045,13,1.5191,1.0296,1.1253,0.4895,6.4,0.0203,-0.1323,-1.1488,260.1773,0.3759,0.4754,0.3222,0.2609,0.9817,24.0861,0.2031,0.7969,0.2374,1.7665,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
14,HP8,20161220:1045,14,1.5532,1.1197,1.1303,0.4335,8,0.0141,0.5701,-0.2649,291.288,0.3394,0.3872,0.2791,0.2046,0.7854,30.7132,0.275,0.725,0.1942,1.2745,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
15,HP8,20161220:1045,15,1.4737,1.1289,1.0331,0.3448,10.8,0.0085,0.0703,-1.2549,397.1637,0.277,0.3054,0.234,0.1543,0.5818,40.7089,0.2037,0.7963,0.1365,2.3014,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
16,HP8,20161220:1045,16,1.346,1.0282,1.1388,0.3178,3.6,0.0261,-0.0564,-0.5008,43.2576,0.2681,0.3091,0.2361,0.5165,1.7453,12.164,0.3611,0.6389,0.3739,0.5766,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
17,HP8,20161220:1045,17,1.6071,1.1353,1.0246,0.4718,8.9,0.0135,0.4268,-0.4701,391.5985,0.3712,0.4156,0.2936,0.1803,0.706,34.8508,0.1573,0.8427,0.1806,2.2107,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
18,HP8,20161220:1045,18,1.6156,1.0204,1.175,0.5952,11.9,0.0127,1.0089,0.4423,1237.6886,0.4918,0.5833,0.3684,0.1337,0.528,47.0041,0.8487,0.1513,0.1358,2.2716,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
19,HP8,20161220:1045,19,1.6277,1.1722,1.1538,0.4555,6.2,0.0189,0.748,-0.4867,163.7787,0.3445,0.3886,0.2798,0.2611,1.0134,24.0654,0.3387,0.6613,0.2625,1.0597,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
20,HP8,20161220:1045,20,1.4198,1.1481,1.2382,0.2717,2,0.0475,-0.1372,-1.2832,5.8654,0.2098,0.2366,0.1914,1.0993,3.1416,5.7158,0.55,0.45,0.7099,0.3045,1.25,0.49,0.68,7.3,4.5,0,10,Moreton_Island
21,HP8,20161220:1045,21,1.8355,1.2332,1.0076,0.6023,11,0.013,0.4702,-0.5922,685.2844,0.4516,0.4884,0.3281,0.136,0.5712,46.1938,0.1818,0.8182,0.1669,3.6086,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
22,HP8,20161220:1045,22,1.5908,1.0055,1.1062,0.5853,7.9,0.0191,0.2506,-1.1816,541.5099,0.4485,0.5821,0.3679,0.2049,0.7953,30.6685,0.2025,0.7975,0.2014,2.3912,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
23,HP8,20161220:1045,23,1.7348,1.1019,1.2112,0.6329,11.3,0.0137,0.0508,-1.1505,1008.9416,0.4486,0.5744,0.3648,0.136,0.556,46.1832,0.1858,0.8142,0.1535,3.5157,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
24,HP8,20161220:1045,24,1.4907,1.2091,1.1232,0.2816,4,0.0196,0.2943,-1.2238,32.7311,0.2178,0.2329,0.1889,0.4383,1.5708,14.3338,0.425,0.575,0.3727,0.6908,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
25,HP8,20161220:1045,25,1.5872,1.1225,1.0629,0.4647,10.9,0.0109,1.1778,0.9707,596.7377,0.374,0.414,0.2928,0.1474,0.5764,42.6177,0.211,0.789,0.1456,1.9729,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
26,HP8,20161220:1045,26,1.4929,1.0601,1.0331,0.4328,9.5,0.012,0.3979,-0.5962,469.3884,0.3521,0.4083,0.2899,0.1748,0.6614,35.9458,0.1895,0.8105,0.1571,1.8826,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
27,HP8,20161220:1045,27,1.468,1.031,1.0012,0.437,6.2,0.0191,0.409,-0.7504,209.4737,0.3637,0.4239,0.2977,0.2741,1.0134,22.9202,0.2419,0.7581,0.2368,1.2599,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
28,HP8,20161220:1045,28,1.639,0.9955,0.9494,0.6435,14,0.0115,1.014,0.3773,2031.8007,0.5504,0.6464,0.3926,0.1126,0.4488,55.8128,0.2071,0.7929,0.1171,3.0961,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
29,HP8,20161220:1045,29,1.5475,0.9473,1.0785,0.6002,4.7,0.0344,-0.1478,-0.7438,214.8826,0.4724,0.6336,0.3878,0.3602,1.3368,17.4458,0.2128,0.7872,0.3293,1.5454,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
30,HP8,20161220:1045,30,1.2588,1.0771,1.0324,0.1817,5.1,0.0105,0.2437,-1.1172,43.6963,0.1587,0.1687,0.1443,0.3624,1.232,17.3354,0.2353,0.7647,0.2468,0.5819,1.25,0.49,0.68,7.3,4.5,0,10,Moreton_Island
31,HP8,20161220:1045,31,1.3921,1.0267,1.1842,0.3654,8.9,0.0112,-0.8944,0.5207,356.5213,0.2901,0.3559,0.2625,0.1934,0.706,32.496,0.2247,0.7753,0.1564,2.0869,1.25,0.49,0.68,7.3,4.5,0,10,Moreton_Island
32,HP8,20161220:1045,32,1.6922,1.1821,1.0558,0.5101,11.5,0.011,0.7664,-0.5145,666.1279,0.3966,0.4315,0.3014,0.1353,0.5464,46.4448,0.2609,0.7391,0.1471,2.6656,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
33,HP8,20161220:1045,33,1.4702,1.0544,1.241,0.4158,2.9,0.0428,-0.0025,-1.4996,33.4793,0.3319,0.3943,0.2828,0.6467,2.1666,9.7154,0.6207,0.3793,0.507,0.5853,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
34,HP8,20161220:1045,34,1.4219,1.2382,1.0097,0.1837,5.2,0.0098,-0.2235,-1.1533,33.9496,0.1504,0.1484,0.1292,0.3354,1.2083,18.7307,0.1923,0.8077,0.2734,1.1103,1.25,0.49,0.68,7.3,4.5,0,10,Moreton_Island
35,HP8,20161220:1045,35,1.4758,1.0062,1.058,0.4696,8,0.0157,0.3713,-0.9334,413.8386,0.3883,0.4667,0.3182,0.2097,0.7854,29.9629,0.4,0.6,0.1845,1.6438,1.25,0.49,0.68,7.3,4.5,1,10,Moreton_Island
0,HP9,20161220:1045,0,1.6996,0.9918,1.0401,0.7078,9.3,0.0189,0.0903,-0.3462,1018.4137,0.5306,0.7136,0.4164,0.1677,0.6756,37.4667,0.4839,0.5161,0.1828,3.2142,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
1,HP9,20161220:1045,1,1.2703,1.033,1.0572,0.2373,5.5,0.0126,0.5954,-1.0109,76.6055,0.2104,0.2297,0.1868,0.3331,1.1424,18.864,0.5455,0.4545,0.231,0.5287,1.2,0.47,0.66,7.9,4.8,0,10,Moreton_Island
2,HP9,20161220:1045,2,1.662,1.055,0.9257,0.607,14.8,0.0102,1.1229,0.8871,1826.6975,0.5239,0.5754,0.3652,0.1057,0.4245,59.4457,0.2635,0.7365,0.1123,3.4654,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
3,HP9,20161220:1045,3,1.3762,0.9214,0.9946,0.4548,10,0.0125,0.3026,-0.7214,770.2089,0.4112,0.4936,0.3305,0.1726,0.6283,36.3973,0.53,0.47,0.1376,1.8622,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
4,HP9,20161220:1045,4,1.5973,0.9917,0.8177,0.6056,13.1,0.0118,0.1777,-0.9734,1648.3345,0.5084,0.6107,0.3791,0.1219,0.4796,51.5232,0.2672,0.7328,0.1219,4.9211,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
5,HP9,20161220:1045,5,1.4281,0.8148,0.8567,0.6133,9.6,0.0173,0.2522,-1.069,1433.0089,0.5502,0.7527,0.4295,0.1767,0.6545,35.5523,0.4375,0.5625,0.1488,2.9062,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
6,HP9,20161220:1045,6,1.3222,0.856,1.1616,0.4662,9.1,0.0144,0.4852,-1.3961,781.0547,0.4445,0.5446,0.3526,0.1938,0.6905,32.4167,0.6923,0.3077,0.1453,1.7585,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
7,HP9,20161220:1045,7,1.5248,1.1573,1.3571,0.3675,7.4,0.0131,0.7222,-1.157,186.9406,0.2875,0.3175,0.241,0.2238,0.8491,28.0798,0.8514,0.1486,0.2061,0.8973,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
8,HP9,20161220:1045,8,1.5511,1.3557,1.1432,0.1954,7.2,0.0071,0.2961,-1.3245,59.3758,0.1477,0.1441,0.126,0.2283,0.8727,27.5163,0.2778,0.7222,0.2154,1.3004,1.2,0.47,0.66,7.9,4.8,0,10,Moreton_Island
9,HP9,20161220:1045,9,1.5014,1.1396,0.898,0.3618,9.7,0.0098,0.3055,-0.6368,331.443,0.31,0.3175,0.241,0.1706,0.6478,36.8215,0.1134,0.8866,0.1548,2.6241,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
10,HP9,20161220:1045,10,1.3642,0.8951,1.0287,0.4691,9.2,0.0141,-0.2978,-0.588,724.7131,0.3983,0.5241,0.3439,0.1888,0.683,33.2859,0.25,0.75,0.1483,2.6226,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
11,HP9,20161220:1045,11,1.4168,1.0273,1.0351,0.3895,7.8,0.0136,0.3923,-1.2071,294.2601,0.3274,0.3791,0.2749,0.2195,0.8055,28.6194,0.2564,0.7436,0.1816,1.2822,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
12,HP9,20161220:1045,12,1.4466,1.0344,1.1112,0.4122,6.7,0.0167,-0.3557,-0.1593,227.004,0.329,0.3985,0.2849,0.2545,0.9378,24.6887,0.194,0.806,0.2159,1.4814,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
13,HP9,20161220:1045,13,1.4644,1.1083,0.9299,0.3561,11.3,0.0084,-0.0839,-0.8589,472.3011,0.2977,0.3213,0.2432,0.1479,0.556,42.4925,0.2389,0.7611,0.1296,3.0249,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
14,HP9,20161220:1045,14,1.2867,0.9285,1.0863,0.3582,2.8,0.0405,-0.1831,-1.0691,35.0216,0.3214,0.3858,0.2784,0.7102,2.244,8.8467,0.5,0.5,0.4595,0.531,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
15,HP9,20161220:1045,15,1.544,1.0849,1.0174,0.4591,8.9,0.0134,0.1884,-0.6457,419.9844,0.3669,0.4232,0.2973,0.1838,0.706,34.1783,0.2247,0.7753,0.1735,2.1009,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
16,HP9,20161220:1045,16,1.0998,1.0131,0.9946,0.0867,5.3,0.0051,0.435,-0.9571,23.9479,0.083,0.0856,0.0788,0.3707,1.1855,16.9475,0.6038,0.3962,0.2075,0.2686,1.2,0.47,0.66,7.9,4.8,0,10,Moreton_Island
17,HP9,20161220:1045,17,1.4879,0.9932,1.0614,0.4947,7.5,0.0176,0.3268,-0.8909,399.8203,0.4068,0.4981,0.3325,0.2233,0.8378,28.1397,0.5067,0.4933,0.1984,1.6904,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
18,HP9,20161220:1045,18,1.4914,1.06,1.2007,0.4314,5.6,0.0208,-0.0661,-0.7797,155.6701,0.3351,0.407,0.2893,0.3031,1.122,20.7312,0.3036,0.6964,0.2663,1.2884,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
19,HP9,20161220:1045,19,1.4303,1.1986,1.2228,0.2317,2.3,0.0328,0.2078,-1.4306,6.7012,0.1776,0.1933,0.162,0.8903,2.7318,7.0571,0.5652,0.4348,0.6219,0.2527,1.2,0.47,0.66,7.9,4.8,0,10,Moreton_Island
20,HP9,20161220:1045,20,1.7018,1.2213,0.9683,0.4805,9.7,0.0123,0.1005,-0.8534,404.183,0.3668,0.3934,0.2823,0.1605,0.6478,39.1452,0.1856,0.8144,0.1754,3.336,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
21,HP9,20161220:1045,21,1.5483,0.9655,1.1034,0.5828,9.6,0.0158,0.0059,-1.0085,885.7665,0.4661,0.6036,0.3764,0.1699,0.6545,36.9855,0.2917,0.7083,0.1613,2.7551,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
22,HP9,20161220:1045,22,1.7046,1.1026,1.146,0.602,10.9,0.0136,0.2132,-1.0864,874.8326,0.4344,0.546,0.3532,0.1424,0.5764,44.1361,0.1376,0.8624,0.1564,3.1137,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
23,HP9,20161220:1045,23,1.4353,1.1453,1.0401,0.29,3.9,0.0212,0.3014,-1.0877,36.2386,0.2361,0.2532,0.202,0.4586,1.6111,13.7015,0.4872,0.5128,0.368,0.7475,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
24,HP9,20161220:1045,24,1.534,1.0358,0.974,0.4982,11.4,0.0114,0.8552,0.9408,862.6126,0.4203,0.481,0.3248,0.1432,0.5512,43.8655,0.1842,0.8158,0.1346,2.4289,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
25,HP9,20161220:1045,25,1.4061,0.9726,0.9747,0.4335,9.3,0.0127,0.0384,-0.6403,549.7282,0.3689,0.4457,0.3083,0.1839,0.6756,34.1573,0.1505,0.8495,0.1512,1.9024,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
26,HP9,20161220:1045,26,1.3471,0.9712,0.9598,0.3759,5.9,0.018,0.1683,-0.7832,179.0042,0.331,0.387,0.279,0.3008,1.0649,20.8863,0.2034,0.7966,0.2283,1.0552,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
27,HP9,20161220:1045,27,1.4537,0.957,0.9549,0.4967,11.1,0.0119,0.5466,-0.8863,979.6849,0.4329,0.519,0.3417,0.1511,0.5661,41.5783,0.2432,0.7568,0.131,2.1544,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
28,HP9,20161220:1045,28,1.4495,0.9534,1.0366,0.4961,13.3,0.0099,0.2905,-0.728,1423.6064,0.4355,0.5203,0.3423,0.126,0.4724,49.8685,0.2857,0.7143,0.109,2.4858,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
29,HP9,20161220:1045,29,1.4829,1.0309,1.0636,0.452,8.7,0.0138,-0.1653,-0.1858,442.2297,0.3604,0.4384,0.3048,0.1919,0.7222,32.7403,0.2069,0.7931,0.1704,1.9631,1.2,0.47,0.66,7.9,4.8,0,10,Moreton_Island
30,HP9,20161220:1045,30,1.6108,1.0607,1.0252,0.5501,11.4,0.0122,1.0821,0.1312,930.6199,0.4578,0.5186,0.3415,0.1398,0.5512,44.9321,0.2632,0.7368,0.1413,2.0263,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
31,HP9,20161220:1045,31,1.3741,1.0245,0.9356,0.3496,8.1,0.0119,-0.1845,-1.2627,279.4037,0.2986,0.3412,0.2544,0.2143,0.7757,29.3158,0.4691,0.5309,0.1696,1.9226,1.2,0.47,0.66,7.9,4.8,0,10,Moreton_Island
32,HP9,20161220:1045,32,1.3933,0.9342,1.0401,0.4591,8,0.0158,-0.0341,-0.9532,478.1122,0.3966,0.4914,0.3295,0.2156,0.7854,29.139,0.4125,0.5875,0.1742,1.8041,1.2,0.47,0.66,7.9,4.8,1,10,Moreton_Island
0,HP10,20161220:1045,0,1.47,0.9217,0.8691,0.5483,9.9,0.0147,0.2992,-0.6526,969.4519,0.487,0.5949,0.373,0.1689,0.6347,37.2102,0.404,0.596,0.1485,2.5655,1.06,0.47,0.67,7.8,4.6,1,10,Moreton_Island
1,HP10,20161220:1045,1,1.1064,0.8684,0.921,0.238,4.6,0.0163,0.1843,-1.1652,77.6635,0.2413,0.2741,0.2151,0.4298,1.3659,14.6193,0.4348,0.5652,0.2405,0.5518,1.06,0.47,0.67,7.8,4.6,1,10,Moreton_Island
2,HP10,20161220:1045,2,1.4729,0.9182,0.9039,0.5547,10.4,0.0142,1.1635,0.9068,1098.9781,0.517,0.6041,0.3766,0.1604,0.6042,39.1648,0.3269,0.6731,0.1416,1.7729,1.06,0.47,0.67,7.8,4.6,1,10,Moreton_Island
3,HP10,20161220:1045,3,0.9949,0.9011,0.823,0.0938,5.8,0.0053,-0.3555,-1.2019,40.4171,0.1018,0.1041,0.0943,0.3538,1.0833,17.7568,0.2586,0.7414,0.1715,0.5741,1.06,0.47,0.67,7.8,4.6,0,10,Moreton_Island
4,HP10,20161220:1045,4,1.2285,0.8166,0.877,0.4119,7.9,0.0152,0.1772,-0.5256,553.7438,0.4064,0.5044,0.3353,0.2322,0.7953,27.0582,0.4937,0.5063,0.1555,1.5727,1.06,0.47,0.67,7.8,4.6,1,10,Moreton_Island
5,HP10,20161220:1045,5,1.4942,0.8691,0.6404,0.6251,14.4,0.0114,0.4406,-0.9477,2865.1147,0.6267,0.7192,0.4183,0.1145,0.4363,54.8563,0.2708,0.7292,0.1038,5.1662,1.06,0.47,0.67,7.8,4.6,1,10,Moreton_Island
6,HP10,20161220:1045,6,1.372,0.639,0.8074,0.733,8.7,0.0233,0.3066,-0.5631,2791.3564,0.73,1.147,0.5342,0.1993,0.7222,31.524,0.2989,0.7011,0.1577,3.2037,1.06,0.47,0.67,7.8,4.6,1,10,Moreton_Island
7,HP10,20161220:1045,7,1.2058,0.8073,0.9743,0.3985,9.4,0.0124,0.876,-0.53,776.8478,0.4223,0.4936,0.3305,0.1962,0.6684,32.0283,0.6915,0.3085,0.1283,1.2876,1.06,0.47,0.67,7.8,4.6,1,10,Moreton_Island
8,HP10,20161220:1045,8,1.546,0.9707,1.2669,0.5753,7.2,0.0209,0.6736,-0.8024,474.6899,0.4891,0.5926,0.3721,0.2287,0.8727,27.4731,0.7222,0.2778,0.2147,1.4847,1.06,0.47,0.67,7.8,4.6,1,10,Moreton_Island
9,HP10,20161220:1045,9,1.4523,1.2648,0.8905,0.1875,7.1,0.0071,-0.0246,-1.3682,63.9765,0.1584,0.1482,0.1291,0.2391,0.885,26.276,0.2676,0.7324,0.2046,2.0921,1.06,0.47,0.67,7.8,4.6,0,10,Moreton_Island
10,HP10,20161220:1045,10,1.3095,0.8819,0.7832,0.4276,9.7,0.0124,0.5126,-0.1373,739.1865,0.4273,0.4848,0.3265,0.1825,0.6478,34.436,0.1237,0.8763,0.135,2.1259,1.06,0.47,0.67,7.8,4.6,1,10,Moreton_Island
11,HP10,20161220:1045,11,1.2989,0.7811,0.8606,0.5178,10.2,0.0143,-0.1583,-1.0127,1415.7324,0.4836,0.6629,0.3986,0.1741,0.616,36.0992,0.2255,0.7745,0.1273,2.9787,1.06,0.47,0.67,7.8,4.6,1,10,Moreton_Island
12,HP10,20161220:1045,12,1.2264,0.8592,0.8784,0.3672,6.9,0.0156,0.3162,-1.0037,320.0838,0.3597,0.4274,0.2994,0.2672,0.9106,23.5151,0.1739,0.8261,0.1777,1.13,1.06,0.47,0.67,7.8,4.6,1,10,Moreton_Island
13,HP10,20161220:1045,13,1.3287,0.8755,0.9665,0.4532,8.1,0.0157,-0.1063,-0.5752,561.6959,0.4097,0.5176,0.3411,0.2179,0.7757,28.8413,0.1481,0.8519,0.164,1.8873,1.06,0.47,0.67,7.8,4.6,1,10,Moreton_Island
14,HP10,20161220:1045,14,1.3393,0.9629,0.8002,0.3764,9.9,0.0106,-0.1129,-1.0165,532.7611,0.3555,0.3909,0.281,0.1767,0.6347,35.5497,0.1212,0.8788,0.1353,2.5765,1.06,0.47,0.67,7.8,4.6,1,10,Moreton_Island
15,HP10,20161220:1045,15,1.1668,0.7995,0.9594,0.3673,2.7,0.0451,0.0591,-1.3298,47.7167,0.378,0.4594,0.3148,0.7711,2.3271,8.1485,0.5556,0.4444,0.4322,0.4739,1.06,0.47,0.67,7.8,4.6,1,10,Moreton_Island
16,HP10,20161220:1045,16,1.4445,0.953,0.8493,0.4915,13.6,0.0097,0.6805,-0.6154,1472.1733,0.4642,0.5157,0.3402,0.1234,0.462,50.919,0.1471,0.8529,0.1062,2.8635,1.06,0.47,0.67,7.8,4.6,1,10,Moreton_Island
17,HP10,20161220:1045,17,1.3649,0.8464,0.9359,0.5185,8.1,0.0177,0.7259,-0.7665,730.0399,0.4997,0.6126,0.3799,0.215,0.7757,29.2206,0.5432,0.4568,0.1685,1.5635,1.06,0.47,0.67,7.8,4.6,1,10,Moreton_Island
18,HP10,20161220:1045,18,1.3635,0.9345,1.0417,0.429,8.4,0.0142,-0.5277,-0.2435,483.1344,0.3633,0.4591,0.3146,0.2072,0.748,30.3178,0.2143,0.7857,0.1623,2.0879,1.06,0.47,0.67,7.8,4.6,1,10,Moreton_Island
