,PT,leading_time,wave_id,crest_depth,trough_depth_a,trough_depth_b,wave_height,wave_period,wave_steepness,wave_skewness,wave_kurtosis,ursell_number,mean_water_depth_gamma,trough_depth_gamma,crest_depth_gamma,wavenumber,angular_frequency,wavelenght,a,b,va,b0,mean_water_depth,Hrms,Hm0,Tm01,Tm02,broken,FID,location
1,UONRBR07,2018-06-15 10:25:00,1,2.0153,1.7832,1.8097,0.2321,9.5,0.0056,0.5633,-1.02,70.8348,0.1236,0.1302,0.1152,0.151,0.6614,41.5995,0.3816,0.6184,0.0771,0.9077,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
2,UONRBR07,2018-06-15 10:25:00,2,1.9796,1.8091,1.8182,0.1705,11.875,0.0033,0.3604,-1.2857,77.3273,0.0907,0.0942,0.0861,0.1212,0.5291,51.8283,0.5789,0.4211,0.0519,0.8535,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
3,UONRBR07,2018-06-15 10:25:00,3,1.8869,1.818,1.7899,0.0689,9.5,0.0017,-0.3292,-0.5899,18.6233,0.0373,0.0379,0.0365,0.1559,0.6614,40.2916,0.5,0.5,0.0395,0.5706,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
4,UONRBR07,2018-06-15 10:25:00,4,2.0433,1.7891,1.7581,0.2541,10.625,0.0054,0.5125,-0.8682,97.9578,0.1355,0.1421,0.1244,0.1337,0.5914,46.9831,0.3529,0.6471,0.0349,1.265,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
5,UONRBR07,2018-06-15 10:25:00,5,1.9465,1.7581,1.8102,0.1884,14.375,0.003,0.053,-0.8629,135.0284,0.1018,0.1072,0.0968,0.1007,0.4371,62.4072,0.2783,0.7217,0.0267,1.3451,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
6,UONRBR07,2018-06-15 10:25:00,6,2.0006,1.8095,1.7735,0.191,10.625,0.0041,0.7112,-0.7762,69.7196,0.1026,0.1056,0.0955,0.1351,0.5914,46.5013,0.3765,0.6235,0.0239,0.9397,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
7,UONRBR07,2018-06-15 10:25:00,7,1.9891,1.7728,1.7931,0.2163,9.625,0.0052,0.162,-1.3284,68.1607,0.1154,0.122,0.1088,0.15,0.6528,41.8965,0.4286,0.5714,0.0213,0.9984,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
8,UONRBR07,2018-06-15 10:25:00,8,2.032,1.7923,1.7299,0.2397,11.25,0.0048,0.4282,-1.0944,102.7495,0.1288,0.1337,0.118,0.1265,0.5585,49.6778,0.3222,0.6778,0.0194,1.4958,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
9,UONRBR07,2018-06-15 10:25:00,9,2.0863,1.7296,1.764,0.3566,9.625,0.0083,0.5582,-0.9519,126.7037,0.1904,0.2062,0.1709,0.1465,0.6528,42.877,0.3247,0.6753,0.0182,1.3996,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
10,UONRBR07,2018-06-15 10:25:00,10,2.1096,1.7637,1.6948,0.3459,10.75,0.0072,0.6184,-0.7435,147.0788,0.1862,0.1961,0.164,0.1301,0.5845,48.2964,0.2558,0.7442,0.0168,1.7649,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
11,UONRBR07,2018-06-15 10:25:00,11,2.1305,1.6941,1.8261,0.4364,6.875,0.0143,0.3623,-0.7237,83.3395,0.2302,0.2576,0.2048,0.2062,0.9139,30.4724,0.4,0.6,0.0161,1.4011,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
12,UONRBR07,2018-06-15 10:25:00,12,2.003,1.8251,1.7587,0.1779,11,0.0037,0.1344,-1.1207,68.019,0.0944,0.0975,0.0888,0.1303,0.5712,48.2098,0.4318,0.5682,0.0139,1.389,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
13,UONRBR07,2018-06-15 10:25:00,13,1.9692,1.7586,1.8193,0.2105,8.5,0.0057,0.1587,-1.2642,52.0389,0.1135,0.1197,0.1069,0.1714,0.7392,36.6683,0.5735,0.4265,0.0129,0.8267,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
14,UONRBR07,2018-06-15 10:25:00,14,1.9263,1.8193,1.8019,0.107,11.625,0.0021,0.0941,-1.2842,44.5108,0.0573,0.0588,0.0556,0.1256,0.5405,50.0422,0.4301,0.5699,0.0117,0.7746,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
15,UONRBR07,2018-06-15 10:25:00,15,1.985,1.8014,1.8075,0.1836,13.625,0.0031,0.661,-0.8927,111.8816,0.0981,0.1019,0.0925,0.1053,0.4612,59.6833,0.3578,0.6422,0.0112,0.9533,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
16,UONRBR07,2018-06-15 10:25:00,16,1.9441,1.8061,1.831,0.1381,12.75,0.0025,-0.2176,-1.0844,71.4649,0.0731,0.0764,0.071,0.1138,0.4928,55.2244,0.2941,0.7059,0.0102,1.0462,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
17,UONRBR07,2018-06-15 10:25:00,17,1.8951,1.8289,1.8411,0.0662,7.75,0.002,-0.1571,-1.1257,11.5766,0.0355,0.0362,0.0349,0.1921,0.8107,32.7013,0.5323,0.4677,0.0095,0.2907,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
18,UONRBR07,2018-06-15 10:25:00,18,1.9627,1.8409,1.7698,0.1218,13.5,0.0021,0.058,-0.9363,67.4742,0.0651,0.0661,0.062,0.1069,0.4654,58.7989,0.4722,0.5278,0.0093,1.3722,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
19,UONRBR07,2018-06-15 10:25:00,19,2.0338,1.7696,1.7699,0.2642,10.75,0.0056,0.7371,-0.7444,107.3342,0.1419,0.1493,0.1299,0.1324,0.5845,47.4416,0.2907,0.7093,0.0091,1.0102,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
20,UONRBR07,2018-06-15 10:25:00,20,2.1714,1.7691,1.7175,0.4023,10.5,0.0084,0.7966,-0.533,166.0743,0.2139,0.2274,0.1853,0.1314,0.5984,47.8118,0.2738,0.7262,0.0093,1.7321,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
21,UONRBR07,2018-06-15 10:25:00,21,2.0485,1.7162,1.8262,0.3323,14.25,0.0052,0.6397,0.5036,264.5163,0.1786,0.1936,0.1622,0.099,0.4409,63.4367,0.2544,0.7456,0.0083,2.0605,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
22,UONRBR07,2018-06-15 10:25:00,22,1.957,1.8258,1.7739,0.1312,9.375,0.0032,-0.0589,-1.249,35.2944,0.0701,0.0719,0.0671,0.1553,0.6702,40.4561,0.4933,0.5067,0.0076,0.9254,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
23,UONRBR07,2018-06-15 10:25:00,23,2.0058,1.7738,1.7689,0.2321,11.125,0.0048,0.5315,-1.2123,99.0594,0.1246,0.1308,0.1157,0.1287,0.5648,48.8041,0.4831,0.5169,0.0075,1.0525,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
24,UONRBR07,2018-06-15 10:25:00,24,2.0155,1.7687,1.838,0.2468,9.625,0.0059,0.4668,-0.5,79.3172,0.1313,0.1396,0.1225,0.149,0.6528,42.1658,0.3636,0.6364,0.0072,1.075,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
25,UONRBR07,2018-06-15 10:25:00,25,1.9525,1.8379,1.7713,0.1146,9.875,0.0027,0.1048,-1.0192,33.5442,0.0614,0.0623,0.0587,0.1474,0.6363,42.6292,0.3038,0.6962,0.0068,0.9519,1.8705,0.2172,0.3161,9.0292,8.0248,0,29,Seven_Mile_Beach_2018
0,UONRBR07,2018-06-15 10:30:00,0,1.9697,1.7946,1.7693,0.1751,9,0.0045,0.3825,-1.2205,45.8525,0.0941,0.0975,0.0889,0.1615,0.6981,38.9087,0.4167,0.5833,0.0816,0.822,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
1,UONRBR07,2018-06-15 10:30:00,1,2.0265,1.768,1.7306,0.2585,10.375,0.0057,0.32,-1.3127,97.5327,0.1385,0.1462,0.1275,0.1376,0.6056,45.6661,0.3976,0.6024,0.0585,1.4262,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
2,UONRBR07,2018-06-15 10:30:00,2,2.148,1.7295,1.8104,0.4185,10.625,0.0087,0.6614,-0.5206,187.5063,0.2222,0.242,0.1948,0.1305,0.5914,48.142,0.4,0.6,0.0473,1.6546,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
3,UONRBR07,2018-06-15 10:30:00,3,1.9486,1.8102,1.8484,0.1384,14.125,0.0023,-0.1868,-0.8862,87.8134,0.0735,0.0765,0.071,0.1024,0.4448,61.3421,0.3274,0.6726,0.0327,1.0263,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
4,UONRBR07,2018-06-15 10:30:00,4,1.9657,1.8482,1.7803,0.1174,7.875,0.0035,-0.1153,-1.2405,21.2938,0.0624,0.0635,0.0597,0.1857,0.7979,33.8385,0.4286,0.5714,0.0291,0.803,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
5,UONRBR07,2018-06-15 10:30:00,5,2.0834,1.7797,1.7671,0.3037,10.875,0.0063,0.5926,-1.1416,127.1194,0.1609,0.1706,0.1458,0.1294,0.5778,48.5738,0.4368,0.5632,0.0265,1.3236,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
6,UONRBR07,2018-06-15 10:30:00,6,2.1259,1.7671,1.7027,0.3589,11.125,0.0071,0.5813,-0.8324,163.9735,0.1912,0.2031,0.1688,0.1251,0.5648,50.2105,0.3258,0.6742,0.0237,1.9582,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
7,UONRBR07,2018-06-15 10:30:00,7,2.2228,1.7026,1.7104,0.5202,11.875,0.0095,1.1131,0.2283,317.1749,0.2808,0.3055,0.234,0.1145,0.5291,54.856,0.2842,0.7158,0.0218,1.7969,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
8,UONRBR07,2018-06-15 10:30:00,8,2.0251,1.71,1.859,0.3151,8.375,0.0086,-0.4107,-0.4943,84.421,0.1672,0.1843,0.1556,0.1717,0.7502,36.5984,0.3881,0.6119,0.0183,1.478,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
9,UONRBR07,2018-06-15 10:30:00,9,1.9368,1.8585,1.7784,0.0784,10,0.0018,-0.6074,-0.3033,22.5849,0.0418,0.0422,0.0405,0.1461,0.6283,43.0149,0.5875,0.4125,0.0161,0.9863,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
10,UONRBR07,2018-06-15 10:30:00,10,2.0051,1.7777,1.778,0.2274,8.875,0.0059,0.3062,-1.325,60.5492,0.1212,0.1279,0.1134,0.1624,0.708,38.6814,0.4789,0.5211,0.0155,0.8901,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
11,UONRBR07,2018-06-15 10:30:00,11,1.9969,1.7761,1.8223,0.2208,10,0.0051,0.265,-1.1955,75.107,0.1173,0.1243,0.1106,0.1439,0.6283,43.6586,0.35,0.65,0.0143,1.0697,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
12,UONRBR07,2018-06-15 10:30:00,12,1.9946,1.8222,1.7914,0.1724,22,0.0018,0.595,-0.1319,268.2709,0.0916,0.0946,0.0864,0.0648,0.2856,97.0302,0.3068,0.6932,0.0123,2.0248,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
13,UONRBR07,2018-06-15 10:30:00,13,1.9146,1.7899,1.8117,0.1247,6.875,0.0043,0.0688,-1.1371,18.2544,0.0671,0.0696,0.0651,0.2168,0.9139,28.9783,0.4545,0.5455,0.0113,0.4662,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
14,UONRBR07,2018-06-15 10:30:00,14,1.9692,1.8112,1.7249,0.158,15.625,0.0023,-0.154,-0.1726,124.0377,0.0853,0.0872,0.0802,0.092,0.4021,68.2917,0.608,0.392,0.0107,1.9955,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
15,UONRBR07,2018-06-15 10:30:00,15,1.9747,1.7244,1.8002,0.2503,7.5,0.0078,-0.1591,-1.1703,50.7016,0.1346,0.1452,0.1268,0.195,0.8378,32.2255,0.4333,0.5667,0.0103,1.0312,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
16,UONRBR07,2018-06-15 10:30:00,16,1.9584,1.7998,1.8235,0.1586,9.25,0.004,0.3411,-1.2084,43.3354,0.0848,0.0881,0.081,0.1574,0.6793,39.9138,0.4189,0.5811,0.0097,0.6617,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
17,UONRBR07,2018-06-15 10:30:00,17,2.0276,1.8225,1.7575,0.2051,10.625,0.0044,0.4525,-1.0936,74.2333,0.109,0.1125,0.1012,0.1342,0.5914,46.8063,0.3882,0.6118,0.0096,1.3233,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
18,UONRBR07,2018-06-15 10:30:00,18,1.9964,1.7568,1.8794,0.2396,6.875,0.0081,-0.2147,-1.0591,38.6025,0.1272,0.1364,0.12,0.2126,0.9139,29.5559,0.5455,0.4545,0.0091,0.876,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
19,UONRBR07,2018-06-15 10:30:00,19,1.9196,1.8792,1.8262,0.0404,8.75,0.0011,0.5352,-1.2224,8.4826,0.0217,0.0215,0.021,0.1683,0.7181,37.3244,0.2286,0.7714,0.0084,0.3439,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
20,UONRBR07,2018-06-15 10:30:00,20,1.9052,1.8256,1.751,0.0795,8.5,0.0022,-0.2799,-1.348,17.0282,0.0434,0.0436,0.0418,0.1741,0.7392,36.0896,0.3676,0.6324,0.008,0.7082,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
21,UONRBR07,2018-06-15 10:30:00,21,2.0508,1.7509,1.724,0.2999,10.875,0.0062,0.5264,-0.9727,129.8391,0.1614,0.1713,0.1463,0.1304,0.5778,48.2017,0.3333,0.6667,0.0083,1.4799,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
22,UONRBR07,2018-06-15 10:30:00,22,2.029,1.7225,1.822,0.3065,10.375,0.0067,0.2583,-0.7992,125.2344,0.1657,0.178,0.1511,0.1375,0.6056,45.6938,0.4458,0.5542,0.0079,1.3264,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
23,UONRBR07,2018-06-15 10:30:00,23,1.9591,1.8218,1.7796,0.1373,10,0.0032,0.0703,-1.3244,42.4851,0.0733,0.0754,0.0701,0.1453,0.6283,43.2549,0.4125,0.5875,0.0073,0.9349,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
24,UONRBR07,2018-06-15 10:30:00,24,1.9382,1.7787,1.7679,0.1594,15.375,0.0024,-0.1621,-1.3367,125.9026,0.0858,0.0896,0.0823,0.0943,0.4087,66.6615,0.5366,0.4634,0.0068,1.3872,1.8691,0.2203,0.2942,9.4563,8.2964,0,30,Seven_Mile_Beach_2018
0,UONRBR07,2018-06-15 10:35:00,0,1.9683,1.7494,1.8036,0.2189,8.125,0.0063,0.4112,-1.0995,50.0294,0.1186,0.1251,0.1112,0.1796,0.7733,34.9816,0.4769,0.5231,0.1101,0.7926,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
1,UONRBR07,2018-06-15 10:35:00,1,1.8835,1.8029,1.7671,0.0806,8.75,0.0022,-0.2674,-1.2551,18.8084,0.044,0.0447,0.0428,0.1699,0.7181,36.9841,0.3429,0.6571,0.0704,0.582,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
2,UONRBR07,2018-06-15 10:35:00,2,1.9785,1.7671,1.7201,0.2115,11.25,0.0043,0.4482,-1.066,92.1417,0.1154,0.1197,0.1069,0.1281,0.5585,49.0342,0.3556,0.6444,0.0519,1.2777,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
3,UONRBR07,2018-06-15 10:35:00,3,1.8509,1.7188,1.8068,0.1321,6.25,0.0051,-0.3722,-1.3557,17.2808,0.0737,0.0768,0.0713,0.2437,1.0053,25.7786,0.68,0.32,0.0416,0.4523,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
4,UONRBR07,2018-06-15 10:35:00,4,1.8905,1.8057,1.8079,0.0848,7.375,0.0027,0.43,-1.3434,13.8532,0.0461,0.047,0.0449,0.2026,0.852,31.0127,0.322,0.678,0.0364,0.2615,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
5,UONRBR07,2018-06-15 10:35:00,5,1.9199,1.8059,1.8071,0.1141,12.875,0.0021,0.3549,-1.4307,59.5178,0.0615,0.0632,0.0594,0.1133,0.488,55.4321,0.2816,0.7184,0.0295,0.6532,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
6,UONRBR07,2018-06-15 10:35:00,6,1.8871,1.8057,1.827,0.0815,6,0.0033,-0.0189,-1.3729,8.5812,0.044,0.0451,0.0432,0.2523,1.0472,24.9011,0.6042,0.3958,0.0265,0.2716,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
7,UONRBR07,2018-06-15 10:35:00,7,1.8854,1.8269,1.8233,0.0586,4.5,0.0032,-0.0402,-1.4817,3.16,0.0316,0.0321,0.0311,0.3464,1.3963,18.136,0.5556,0.4444,0.0249,0.1477,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
8,UONRBR07,2018-06-15 10:35:00,8,1.9149,1.8229,1.7236,0.0921,10.25,0.0021,-0.2403,-1.0162,29.2562,0.0504,0.0505,0.0481,0.1432,0.613,43.8743,0.3293,0.6707,0.0222,1.0765,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
9,UONRBR07,2018-06-15 10:35:00,9,1.9378,1.7232,1.7525,0.2146,7.875,0.0064,0.2646,-1.183,47.3657,0.1178,0.1245,0.1107,0.187,0.7979,33.608,0.4603,0.5397,0.0206,0.7837,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
10,UONRBR07,2018-06-15 10:35:00,10,1.9049,1.751,1.7332,0.1539,10.875,0.0033,0.4243,-1.3361,61.9509,0.0851,0.0879,0.0808,0.1351,0.5778,46.4945,0.3103,0.6897,0.0181,0.8147,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
11,UONRBR07,2018-06-15 10:35:00,11,2.0127,1.7326,1.7356,0.2801,13.375,0.0048,0.1487,-1.2849,187.3154,0.1509,0.1617,0.1392,0.1065,0.4698,58.9727,0.2897,0.7103,0.017,1.6665,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
12,UONRBR07,2018-06-15 10:35:00,12,1.9734,1.7353,1.7245,0.2381,9.25,0.0059,0.4275,-1.2355,73.1251,0.1302,0.1372,0.1206,0.1568,0.6793,40.061,0.3514,0.6486,0.0154,0.9789,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
13,UONRBR07,2018-06-15 10:35:00,13,2.0346,1.723,1.7577,0.3116,9.375,0.0076,0.663,-0.7571,103.5425,0.1686,0.1809,0.1532,0.1524,0.6702,41.2257,0.32,0.68,0.0148,1.1908,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
14,UONRBR07,2018-06-15 10:35:00,14,2.0062,1.7571,1.7832,0.2491,10.5,0.0054,0.7279,-0.7684,97.1567,0.135,0.1417,0.1241,0.1366,0.5984,46.0041,0.4167,0.5833,0.0135,0.9371,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
15,UONRBR07,2018-06-15 10:35:00,15,1.9846,1.7831,1.6969,0.2015,12.625,0.0036,0.2211,-0.9845,108.4054,0.1102,0.113,0.1015,0.1138,0.4977,55.2311,0.2772,0.7228,0.0123,1.6649,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
16,UONRBR07,2018-06-15 10:35:00,16,1.9851,1.6968,1.8047,0.2883,8.5,0.0078,0.0565,-0.8242,79.9656,0.1564,0.1699,0.1452,0.1707,0.7392,36.8107,0.4265,0.5735,0.0117,1.2583,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
17,UONRBR07,2018-06-15 10:35:00,17,1.8962,1.804,1.7475,0.0922,8.875,0.0024,-0.2742,-1.2259,22.2712,0.0503,0.0511,0.0486,0.1669,0.708,37.652,0.4085,0.5915,0.0106,0.7735,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
18,UONRBR07,2018-06-15 10:35:00,18,2.0004,1.7464,1.791,0.254,16.25,0.0035,0.9494,-0.1413,244.5693,0.1373,0.1455,0.127,0.0877,0.3867,71.6077,0.6231,0.3769,0.0103,1.6968,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
19,UONRBR07,2018-06-15 10:35:00,19,1.8864,1.7908,1.8151,0.0956,7.25,0.0031,0.1671,-1.2417,15.4135,0.0521,0.0534,0.0507,0.2065,0.8666,30.4301,0.569,0.431,0.0093,0.3329,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
20,UONRBR07,2018-06-15 10:35:00,20,1.9821,1.8147,1.7228,0.1675,10.875,0.0035,-0.0443,-1.2258,62.98,0.0902,0.0923,0.0845,0.1325,0.5778,47.4064,0.4138,0.5862,0.0093,1.4599,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
21,UONRBR07,2018-06-15 10:35:00,21,1.9094,1.7224,1.8104,0.187,9,0.0049,-0.4378,-1.0935,53.7602,0.1023,0.1086,0.0979,0.1639,0.6981,38.3285,0.4861,0.5139,0.0086,0.9657,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
22,UONRBR07,2018-06-15 10:35:00,22,1.8893,1.8097,1.8006,0.0795,13.625,0.0014,0.7697,-0.6878,45.5234,0.0433,0.0439,0.0421,0.1079,0.4612,58.2458,0.3578,0.6422,0.008,0.5214,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
23,UONRBR07,2018-06-15 10:35:00,23,1.9359,1.8005,1.7624,0.1354,18.75,0.0017,0.5073,-0.9146,153.7403,0.0738,0.0752,0.07,0.0772,0.3351,81.3948,0.44,0.56,0.0076,1.3615,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
24,UONRBR07,2018-06-15 10:35:00,24,1.8799,1.7623,1.8421,0.1176,5,0.0058,-0.4972,-1.1349,8.9237,0.0642,0.0667,0.0625,0.3083,1.2566,20.3811,0.6,0.4,0.0072,0.3526,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
25,UONRBR07,2018-06-15 10:35:00,25,1.9151,1.8421,1.7792,0.073,12.25,0.0014,-0.4229,-0.074,32.3738,0.0393,0.0397,0.0381,0.1194,0.5129,52.6329,0.5816,0.4184,0.007,0.958,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
26,UONRBR07,2018-06-15 10:35:00,26,1.942,1.7786,1.8354,0.1634,8.5,0.0045,0.173,-0.9884,38.5338,0.0881,0.0919,0.0841,0.1725,0.7392,36.4242,0.6324,0.3676,0.0069,0.6501,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
27,UONRBR07,2018-06-15 10:35:00,27,1.9092,1.8351,1.7606,0.074,10.875,0.0016,-0.4806,-1.1589,25.9561,0.04,0.0403,0.0388,0.135,0.5778,46.5456,0.4138,0.5862,0.0065,0.9799,1.8396,0.1798,0.2951,10.0668,8.9412,0,31,Seven_Mile_Beach_2018
0,UONRBR07,2018-06-15 10:40:00,0,1.9509,1.7481,1.7256,0.2028,12.125,0.0039,0.0169,-1.3781,104.8937,0.1101,0.116,0.104,0.1195,0.5182,52.5622,0.3814,0.6186,0.1027,1.4265,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
1,UONRBR07,2018-06-15 10:40:00,1,2.009,1.7247,1.7258,0.2843,12.5,0.0052,0.5069,-1.1504,167.6572,0.1547,0.1648,0.1415,0.1142,0.5027,55.0036,0.36,0.64,0.0635,1.4338,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
2,UONRBR07,2018-06-15 10:40:00,2,1.956,1.7256,1.7766,0.2304,7.875,0.0068,0.2819,-1.1532,51.1137,0.1255,0.1335,0.1178,0.1861,0.7979,33.7588,0.4444,0.5556,0.0494,0.8815,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
3,UONRBR07,2018-06-15 10:40:00,3,1.8793,1.776,1.7456,0.1033,9.125,0.0027,-0.2242,-0.7727,27.4397,0.0568,0.0582,0.055,0.1629,0.6886,38.5793,0.6164,0.3836,0.0385,0.6698,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
4,UONRBR07,2018-06-15 10:40:00,4,1.8643,1.7449,1.7781,0.1194,8.375,0.0034,-0.1443,-1.3753,27.8056,0.066,0.0684,0.0641,0.1786,0.7502,35.1704,0.5672,0.4328,0.0325,0.5419,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
5,UONRBR07,2018-06-15 10:40:00,5,2.0251,1.778,1.7156,0.2471,9.375,0.006,0.3403,-1.2484,74.3862,0.1331,0.139,0.122,0.1528,0.6702,41.1321,0.3467,0.6533,0.0303,1.3419,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
6,UONRBR07,2018-06-15 10:40:00,6,1.8848,1.7151,1.724,0.1696,9.75,0.0041,-0.0139,-1.36,57.5079,0.0943,0.0989,0.09,0.1519,0.6444,41.3591,0.4231,0.5769,0.0246,0.8307,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
